text1	text2	label
干燥综合征[舍格伦];胃炎;消化不良;系统性红斑狼疮;贫血;贫血;肾功能不全;骨关节病	消化不良	1
急性移植物抗宿主反应病IV度肝脏肠道	急性移植物抗宿主病	1
右手无力待查	肌无力	1
左肺中分化腺癌(T4N3M1)IV期	腺癌	1
头昏手麻语言吃力反应慢	言语困难	1
右耳中重度混合型聋左耳中重度传导性聋	单侧混合性聋	1
深静脉血栓形成后综合征（左下肢）	下肢深静脉血栓形成	1
原发性肝癌;慢性乙型病毒性肝炎;肝炎后肝硬变;骨转移	骨继发恶性肿瘤	1
自身免疫性甲状腺病亚甲减期	甲状腺功能减退	1
四肢抖动待查低钙脑损伤新生儿良性惊	良性新生儿惊厥	1
多脏器功能障碍呼吸循环肾脏消化血液凝血	多脏器功能障碍综合征[MODS]	1
"""化疗呕吐失眠,小细胞肺癌化疗脑转移癌,白细胞减少抗凝,行动不便便秘高血压,行动不便过敏肝功能异常,反流性食道炎伴溃疡便秘,重度疼痛抗过敏水肿利尿"""	失眠	1
左卵巢子宫内膜样癌化疗后	卵巢恶性肿瘤	1
有右侧甲状腺乳头状癌	甲状腺恶性肿瘤	1
右肺中叶NSCLC	非小细胞癌	1
AECOPD肺心衰右侧包裹性胸水	慢性阻塞性肺疾病急性加重	1
右下唇鳞癌	鳞状细胞癌	1
右斜疝嵌顿	单侧嵌顿性腹股沟斜疝	1
膝关节腘窝囊肿	腘窝囊肿	1
双肺支气管炎可能性大	未特指的支气管肺炎	1
低钾低钠原因待查	低钠血症	1
冠心病高血压病腰腿痛脑血栓	高血压	1
直肠中-高分化腺癌CTXNXM1BIVB期	腺癌	1
"""非霍奇金淋巴瘤 放化疗,胃淋巴瘤,上呼吸道感染,既往乙肝感染,白细胞低下,疼痛,口腔炎"""	疼痛	1
左上肺碘125放射性粒子植入术	放射治疗	1
子宫内膜不典型息肉样腺肌瘤	子宫腺肌瘤	1
胸中段食管鳞癌化疗后	鳞状细胞癌	1
左胫骨中下段骨折术后	胫骨骨折	1
"""乳腺癌改良根治术后,化疗,骨转移,骨质疏松,肝转移,肝损伤"""	癌	1
意义未明单克隆免疫球蛋白血症	意义未明的单克隆丙种球蛋白病	1
殴打致头部左膝部受伤	"""被别人殴打、踢、拧、咬或抓伤"	1
三支血管病变右冠闭塞性病变	冠状动脉闭塞	1
口咽鳞癌化疗后	鳞状细胞癌	1
Z足癣感染药疹	足癣	1
甲状腺腺瘤切除术后	甲状腺良性肿瘤	1
贲门癌并脾静脉癌栓	贲门恶性肿瘤	1
冠状动脉粥样硬化性心脏病;支架植入术后状态;高脂血症;高血压;周围神经病;感冒	冠状动脉粥样硬化性心脏病	1
食管胃交界溃疡型低分化腺癌	腺癌	1
右足扭伤	足部损伤	1
乳腺癌化疗低血象	乳腺恶性肿瘤	1
糖尿病低血糖;糖尿病视网膜病变;高脂血症	高脂血症	1
结膜炎;结膜下出血;白内障术后	白内障	1
咽炎扁桃体炎支气管炎	咽炎	1
食管溃疡型中分化鳞状细胞	鳞状细胞癌	1
去势抵抗前列腺癌	前列腺恶性肿瘤	1
颅内多发缺血性脱髓鞘病变	脱髓鞘病	1
胃肠炎支气管炎复诊	支气管炎	1
粘膜扁平苔藓伴糜烂	扁平苔癣	1
冠心病—心律失常	冠状动脉粥样硬化性心脏病	1
(降结肠)腺瘤性息肉	降结肠息肉	1
干燥综合征[舍格伦];胃炎;消化不良;系统性红斑狼疮;贫血;贫血;肾功能不全;骨关节病	干燥综合征[舍格伦]	1
双眼高眼压左眼散粒肿	高眼压症	1
痔疮伴肛门癣	皮真菌病	1
左额硬膜下血肿非创伤性	非创伤性硬脑膜下血肿	1
非霍奇金淋巴瘤 滤泡性淋巴瘤 3A级 Ⅳ期 A组（累及双锁骨上窝、双腋窝、纵隔心膈角区、腹膜后、盆腔、双腹股沟）ECOG评分3分 A组FLIPI-1 5分 FLIPI-2 3分	盆腔继发恶性肿瘤	1
横结肠造痿术后	结肠造口状态	1
耳廓肿物（纤维瘤）	耳廓良性肿瘤	1
经典型霍奇金淋巴瘤IV期B 结节硬化型  侵及右颈部、双锁骨区、前纵隔、右胸肌间、右腋窝、双侧膈区、左內乳区淋巴结  侵及骨（多发）	结节硬化型经典霍奇金淋巴瘤	1
右腮腺鳞癌放化疗后	恶性肿瘤放疗	1
浮肿原因待查慢性肾脏病可能	水肿	1
脑梗死后出血	脑出血	1
子宫下段横切口剖宫产术	经未特指的剖宫产术分娩	1
腰4-55－骶1椎间盘突膨出	椎间盘突出	1
股四头肌末端病臀上皮神经卡压征	肌病	1
急性脊髓外伤	脊髓损伤	1
额面鼻外伤性疤痕左内眦韧带断裂移位	额部瘢痕	1
周围神经病变壶腹部十二指肠壁导管异位	多发性神经病[多发性神经炎/周围神经炎]	1
右下肺鳞术后（pT4N2M0	肺术后	1
双手抖动原因待查低血糖反应	未特指的低血糖	1
左肺尖气肿纤维灶	肺气肿	1
"""直肠癌 盆腔淋巴结转移 术前放化疗,恶心 呕吐"""	直肠恶性肿瘤	1
非霍奇金淋巴瘤 滤泡性淋巴瘤 3A级 Ⅳ期 A组（累及双锁骨上窝、双腋窝、纵隔心膈角区、腹膜后、盆腔、双腹股沟）ECOG评分3分 A组FLIPI-1 5分 FLIPI-2 3分	纵隔继发恶性肿瘤	1
股二头肌半膜肌半腱肌腓肠肌比目鱼肌断裂	下肢肌肉肌腱断裂	1
外伤;膝关节损伤关节病;失眠	关节病	1
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	恶性肿瘤术后放疗	1
子宫腺肌症合并子宫肌瘤	子宫平滑肌瘤	1
月经增多原因待查宫内节育环嵌顿	避孕环嵌顿	1
左手拇指皮肤玻璃划伤	玻璃割伤	1
骨髓增殖性肿瘤治疗后	骨髓增生异常性/骨髓增殖性肿瘤(不能分型)	1
右腰5骶1神经根病变	腰骶神经根损害	1
胃十二指肠溃疡伴有穿孔	胃溃疡伴穿孔	1
腹腔非霍奇金淋巴瘤	非霍奇金淋巴瘤	1
双侧骨性关节炎	骨关节病	1
左腰部纤维脂肪瘤术后复发	纤维脂肪瘤	1
四脑室可见寄生虫虫体倾向囊虫症请结合临床	脑囊虫病	1
左大腿被他人踢伤	大腿损伤	1
多发腰椎压缩性骨折	腰椎多发性骨折	1
右乳腺纤维瘤切除术后	乳腺术后	1
食管低分化鳞状细胞癌	鳞状细胞癌	1
甲状腺乳头状癌二次术后复发	甲状腺恶性肿瘤	1
双眼上睑倒睫术后	倒睫	1
下唇部血管角质瘤	唇疾病	1
右肘游离体创伤性OA	肘骨关节病	1
颅骨骨折术后	颅骨骨折	1
左背部肋骨应力性损伤低钙	肋骨骨折	1
外周T细胞淋巴肿瘤	外周T细胞淋巴瘤(非特指型)	1
脾肿大	脾大	1
右肾积水伴肾功能不全	肾功能不全	1
肝门区胆管癌	癌	1
化疗后白细胞下级	白细胞减少	1
右腹股沟淋巴结转移性低分化鳞癌	转移性鳞状细胞癌	1
绒癌化疗后	绒毛膜癌	1
黄斑变性注药术后	黄斑变性	1
药疹待排病毒疹	药物性皮炎[药疹]	1
肾上腺神经节母细胞瘤术后复发（IV期）	恶性肿瘤复发	1
停经28周B超提示胎儿双侧肾盂分离	孕28周	1
慢性心功能衰竭原因待查心功能Ⅱ级	慢性心力衰竭	1
鼻窦继发癌	鼻窦继发恶性肿瘤	1
食管下段Barrett食管局灶轻度异型	巴氏食管	1
膝关节滑膜皱襞	膝关节滑膜皱襞综合征	1
卵巢癌个人史	卵巢恶性肿瘤史	1
右下肢浅静脉曲张术后	静脉曲张术后	1
喉咽癌化疗后	癌	1
左侧肾盂癌	癌	1
胎盘疾病胎盘低置状态	低置胎盘	1
皮肤异色病样扁平苔藓LE	扁平苔癣	1
右肺鳞癌 cT4N3M1 Ⅳ期	淋巴结继发恶性肿瘤	1
脑转移瘤切除术后	转移性肿瘤	1
CINII级累及腺体可见挖空细胞	宫颈上皮瘤样病变[CIN]II级	1
子宫内膜癌术后 肺部结节不排除转移	肺继发恶性肿瘤	1
早泄腰痛及右睾丸	腰痛	1
右肺低分化鳞状细胞癌	右肺恶性肿瘤	1
甲状腺左叶乳状ca术后局部复发	甲状腺术后	1
冠状动脉粥样硬化(狭窄)	冠状动脉粥样硬化	1
子宫前壁浆膜下肌瘤	子宫平滑肌瘤	1
结肠肝曲结肠脾区管状腺瘤部分腺体较增生	结肠脾曲良性肿瘤	1
额骨小骨瘤	额骨良性肿瘤	1
卵巢高级别浆液性乳头状癌IIIc期术后	卵巢术后	1
胸9锥体放疗后	放射治疗	1
胸12腰2腰4陈旧压缩改变	陈旧性腰椎骨折	1
"""食管癌抗过敏,胃镜检查预防出血,抗过敏化疗肝损伤,化疗预处理,水肿利尿,化疗呕吐,反流性食道炎伴溃疡"""	反流性食管炎	1
右腹股沟淋巴结转移性低分化鳞癌	腹股沟淋巴结继发恶性肿瘤	1
双侧卵巢高级别浆液性腺癌	卵巢恶性肿瘤	1
认知功能减退原因待查副肿瘤综合征	认知障碍	1
原发性肝癌伴门静脉癌栓	门静脉瘤栓	1
左乳腺导管内乳头状肿瘤	乳腺良性肿瘤	1
脑血管病/上呼吸道感染	脑血管病	1
原发性甲状腺功能减退症（甲状腺囊肿术后甲减）	甲状腺囊肿	1
肺癌(骨转移)	转移性癌	1
颈45不稳伴退变	颈椎退行性病变	1
缺锌重轻度缺铁胃口睡眠差	睡眠障碍	1
中度脾肿大	脾大	1
耵聍嵌塞	外耳道耵聍栓塞	1
脾脏慢性淤血性脾肿大病理号2581517	脾大	1
睑分裂痣	眼睑黑色素痣	1
预防乙肝	其他特指的预防措施	1
颞叶内侧脑组织局部胶质细胞轻度增生	脑胶质细胞增生	1
火焰烧伤左手	手部烧伤	1
胼胝体及双侧侧脑室后角异常信号影	"""颅骨和头诊断性影像检查的异常所见,不可归类在他处者"""	1
右侧乳房溢血	乳头溢液	1
"""上腹胀痛待查，左肺上叶磨玻璃结节,结肠多发息肉 肠镜检查,胃镜检查,预防出血,结肠镜下息肉电切，预防出血,甲状腺癌,胃溃疡"""	上腹痛	1
盆腔粘液性肿瘤	盆腔良性肿瘤	1
右示指皮肤缺失皮肤软组织缺失	皮肤缺损	1
左输尿管中段结石伴左肾积水感染	肾积水	1
"""右肺腺癌,纵隔淋巴结转移,左肾上腺转移"""	纵隔淋巴结继发恶性肿瘤	1
左膝挫裂伤	下肢撕裂伤	1
关节退行性改变	骨关节病	1
肝损伤(肝功能损害)	肝功能异常	1
"""乳癌术后骨转移 严重骨质疏松 ,肝损伤癌性疼痛"""	癌性疼痛	1
"""小细胞肺癌晚期化疗,水肿利尿便秘食欲减退,肝功能损害肺部感染,咳嗽行动不便疼痛"""	小细胞癌	1
"""高血压病,糖尿病,冠心病，皮炎,心律失常,泌尿道感染"""	糖尿病	1
咳嗽(感染后)	咳嗽	1
头面部瘀伤	面部损伤	1
胆管癌：重度贫血	胆管恶性肿瘤	1
右侧髋臼炎症	髋关节炎	1
右侧肾盂癌	癌	1
流产后延迟出血	流产后出血	1
耳聋病;耵聍栓塞	耳聋	1
婴幼儿肝细胞癌	肝母细胞瘤	1
直肠癌5cm，术前放疗	直肠恶性肿瘤	1
酒精火焰烧伤双上肢	上肢烧伤	1
左颈内动脉动脉瘤	颈内动脉瘤	1
慢性肾脏病矿物质及骨代谢异常	慢性肾病	1
扩张型心肌病心律失常：持续性室速慢性心功能不全NYHAIII-IV级	心功能III级(NYHA分级)	1
直肠癌术后回肠造口还纳术	直肠术后	1
肥胖症	肥胖	1
肿瘤骨转移胃炎	骨继发恶性肿瘤	1
甲状腺乳头状微小癌	乳头状微小癌	1
腓总神经炎	下肢单神经炎	1
腰椎双膝骨关节病行动不便肌肉关节痛颈椎病	腰椎病	1
腰椎双膝骨关节病行动不便肌肉关节痛颈椎病	肌痛	1
扁桃体炎，腹泻病，支气管炎;	O	1
"""食管癌术后pT3N1 放化疗 白细胞低下,恶心呕吐,血小板低,放射性食管炎,疼痛"""	白细胞减少	1
第1-2趾表面皮肤软组织割伤	趾部开放性损伤	1
胸髓病变并不全性截瘫	截瘫[双下肢瘫痪]	1
慢性肾脏病骨与矿物质紊乱	慢性肾病	1
脐部窦道	脐窦	1
纵隔癌	纵隔恶性肿瘤	1
粘膜下平滑肌瘤	平滑肌瘤	1
妊娠39+2周，孕2产1，单活胎，头位，临产	孕39周	1
隐性骶裂骶1隐裂	先天性腰骶椎隐裂	1
阴道恶性黑色素瘤	恶性黑色素瘤	1
双眼泡性结膜炎，左眼结膜结石	结膜结石	1
晚孕单肾	妊娠状态	1
肛管直肠腺癌放化疗后	肛管恶性肿瘤	1
真菌性眼内炎	感染性眼内炎	1
妊娠期亚临床甲状腺功能减退	妊娠状态	1
B超提示胎儿单脐动脉双侧肾窦轻度分离	胎儿单脐动脉	1
"""食管癌,化疗呕吐反流性食管病,低钾血症水肿,行动不便,白细胞低,咳嗽"""	食管恶性肿瘤	1
急性髓系白血病; 异基因造血干细胞移植术	造血干细胞移植状态	1
右乳导管内乳头状瘤切除术术后	导管内乳头状瘤	1
糖尿病右下肢坏疽	糖尿病性坏疽	1
结核性胸膜炎并胸腔积液	结核性胸膜炎	1
十二指肠T细胞淋巴肿瘤	肠淋巴瘤	1
3胸腹部肿瘤	胸部肿瘤	1
双胎之一羊水增多胎儿肠管扩张	妊娠合并羊水过多	1
1021咽拭子病毒筛查示EV71病毒阳性	手足口病	1
颈椎间盘脱出	颈椎间盘突出	1
脑梗死;冠状动脉粥样硬化性心脏病;心绞痛;脑动脉硬化	冠状动脉粥样硬化性心脏病	1
宫颈中分化鳞癌Ⅱb期放疗后	鳞状细胞癌	1
特指胎盘疾病胎盘低置状态羊水减少	低置胎盘	1
足部筋膜劳损	足的其他和未特指部位的扭伤和劳损	1
1.宫颈鳞癌Ⅱb期 T2bN0M0，2.双侧胸腔积液 双侧颈部淋巴结转移，3.肺内占位性病变性质待查，4.甲状腺结节，性质待定，5.心律失常 房早 短阵房速，6.恶病质，7.肺内感染，8.低钾血症，高钠血症	子宫颈恶性肿瘤	1
宫颈上皮内低级别病变CINI级	子宫颈上皮瘤样病变[CIN]I级	1
结肠癌，上感，肠炎	癌	1
右膝关节面软骨损伤	膝关节损伤	1
继发不孕慢性输卵管管炎盆腔子宫内膜异	继发不孕	1
右踝距骨舟骨跖骨异常型号骨梗死可能	骨坏死	1
肾透明细胞癌术后	肾恶性肿瘤	1
子宫内膜癌 慢支 化疗中	化学治疗	1
脾虚大便不调痹症高尿血酸血症	大便习惯改变	1
乳腺癌术后左颈部淋巴结肿大	癌	1
三踝骨折术后	三踝骨折	1
左侧胸部贯通枪伤	胸部开放性损伤	1
升结肠腺癌维持性化学治疗	腺癌	1
外阴痒外阴炎霉菌阴道炎	外阴瘙痒(症)	1
头颈肩胸损伤	头部损伤	1
"""左卵巢高级别浆液性癌,甲状腺功能低下,失眠 关节疼痛,严重骨质疏松,失眠,便秘"""	重度骨质疏松	1
B淋巴母细胞性淋巴瘤4期	B淋巴母细胞性白血病/淋巴瘤	1
COPD肺心病抗病毒治疗免疫功能低	慢性阻塞性肺疾病	1
T12L1后缩性骨折	腰椎骨折L1	1
诺卡菌病肺皮肤骨	皮肤诺卡菌病	1
头皮疖肿低钙	钙代谢紊乱	1
耳廓部分离断	耳廓开放性损伤	1
眼袋风湿性拇外翻	足拇外翻	1
子宫平滑肌瘤，伴腺瘤样瘤性平滑肌瘤和腺肌症；增生期样子宫内膜；慢性宫颈炎。	子宫内膜增生	1
"""宫颈癌 肠镜检查 肠道准备 肠镜麻醉,焦虑抑郁状态伴失眠，神经痛"""	失眠	1
胫骨平台骨折术后	骨折术后	1
"""乳腺癌改良根治术后,化疗,骨转移,骨质疏松,肝转移,肝损伤"""	肝损伤	1
心肌缺血心功能降低	心肌供血不足	1
周围性神经病	多发性神经病[多发性神经炎/周围神经炎]	1
鼻后滴漏综合征	鼻窦滴漏综合征	1
急性化脓性扁桃体炎，喘息性支气管炎	急性喘息性支气管炎	1
"""阴道炎,要求取环,月经不调,痛经,子宫腺肌症,盆腔炎"""	痛经	1
直肠腺瘤伴低度上皮内瘤变	直肠良性肿瘤	1
"""梗阻性黄疸：胆总管占位？,胆囊占位"""	胆囊占位性病变	1
右腹膜后神经母细胞瘤Ⅳ期术后化疗（高危组）	腹膜后恶性肿瘤	1
双侧慢性鼻窦炎鼻息肉	鼻息肉	1
右肺中下叶鳞癌	右肺中下叶恶性肿瘤	1
精神运动发育迟缓代谢病	发育迟滞	1
疤痕子宫腹腔镜下子宫腺肌症切除术	子宫术后	1
周围性眩晕	其他周围性眩晕	1
传单反复扁桃体发炎	扁桃体炎	1
肾功能不全;支气管炎;免疫缺陷病;冠心病	免疫缺陷	1
颈胸椎多发性病变伴四肢不全瘫	未特指的四肢瘫痪	1
HL经典型结节硬化型IIB期化疗后	结节硬化型经典霍奇金淋巴瘤	1
先天性右室双出口	右心室双出口	1
浮肿原因待查慢性肾脏病可能	慢性肾病	1
右股骨颈骨折取除骨折内固定装置	取出骨折内固定装置	1
盲肠粪石嵌顿穿孔	粪便嵌塞	1
右半结肠Crohn氏病	结肠克罗恩病	1
前额蜂蜇伤	蜂螫伤	1
左肺非小细胞肺癌Ⅳb期 cT4 N2 M1c 化疗	化学治疗	1
腹膜癌术后检查	恶性肿瘤手术后的随诊检查	1
"""行动不便,慢性失眠,消化不良,呕吐,胃溃疡、反酸咽喉肿痛,感冒咽炎咳嗽咳痰,便秘,重度骨关节炎"""	失眠	1
膝关节疼痛待查游离体	膝关节痛	1
1.大便异常待诊：肠肿瘤？直肠炎？炎症性肠病？	直肠炎	1
膀胱乳头状尿路上皮癌	乳头状尿路上皮癌	1
甲状腺乳头状微癌	乳头状微小癌	1
右卵巢高级别浆液性癌	浆液性癌	1
乙状结肠癌术后复查 慢支 化疗	乙状结肠恶性肿瘤	1
肺炎并肺不张	肺炎	1
脑内多发腔隙灶老年性脑改变	腔隙性脑梗死	1
左下肢髂总静脉嵌压	髂总静脉压迫综合征[Cockett综合征]	1
少许硬膜下血肿亚急性晚期-慢性期	硬膜下血肿	1
Ｂ型血友病[克里斯马斯病]	B型血友病	1
肝郁气阴虚ＯＡ复诊	骨关节病	1
左胫骨平台开放性粉粹性骨折伴骨质部分缺损	胫骨骨折	1
腰椎管狭窄症：L4/5椎间盘突出；	腰椎间盘突出	1
左眼小柳－原田氏病	Vogt-小柳原田综合征	1
"""心律失常胆汁反流性胃炎,乳腺增生,咳嗽待查（肺小结节）,腹部不适,胃镜检查，肠镜检查"""	乳腺增生	1
特发性肺动脉高血压	原发性肺动脉高压	1
支喘急发期中度发作	支气管哮喘急性发作(中度)	1
上肢恶性黑色素瘤	恶性黑色素瘤	1
胃癌(伴转移)	癌	1
胃体低分化腺癌伴印戒细胞癌IV期	胃体恶性肿瘤	1
格林巴利综合征？高位脊髓病变？低钾？	脊髓病	1
低鼻畸形	鞍鼻	1
回盲部溃疡型中分化腺癌	腺癌	1
胆囊管结石伴胆囊炎	胆囊炎	1
"""宫颈鳞癌IIb放化疗,化疗止吐保心保肝脱水利尿,消化不良，食欲减退，咳嗽咳痰"""	食欲不振	1
纵膈、左肺门淋巴结转移胸膜转移不除外	纵隔淋巴结继发恶性肿瘤	1
人类免疫系统缺陷病毒初筛阳性	人类免疫缺陷病毒阳性[HIV阳性]	1
风湿性心瓣膜狭窄	风湿性心脏病	1
毛细血管扩张光老化斑	毛细血管扩张症	1
四肢肌力下降原因待查格林巴利综合症	吉兰-巴雷综合征	1
"""右肺大细胞癌,骨转移,纵隔淋巴结转移,锁骨上淋巴结转移,刺激性咳嗽"""	骨继发恶性肿瘤	1
胃癌?胃镜检查，预防出血	癌	1
送检瘘管内衬复层鳞状上皮符合腮裂瘘管改变	鳃裂瘘	1
宫颈II级	宫颈上皮瘤样病变[CIN]II级	1
腰4骨破坏	骨质破坏	1
CHB后硬化	乙型肝炎肝硬化	1
狂犬疫苗后急性播散性脊髓膜炎	疫苗接种后脑脊髓炎	1
右足犬抓伤	被狗抓伤	1
"""宫颈鳞癌IIb放化疗,化疗止吐保心保肝脱水利尿,消化不良，食欲减退，咳嗽咳痰"""	咳嗽	1
糖尿病糖尿病肾病糖尿病性视网膜病变	糖尿病性视网膜病变	1
外阴阴道赘生物	外阴息肉	1
妊5产2妊326周臀头位	妊娠状态	1
壶腹腺癌	法特壶腹恶性肿瘤	1
冠状动脉微小血管综合症	X综合征	1
便秘;结膜炎;慢性喘息性支气管炎;胃炎;冠心病心律失常型	冠心病心律失常型	1
慢性胆囊炎并胆囊多发结石	胆囊结石伴慢性胆囊炎	1
支气管肺炎、轮状病毒肠炎、心肌损害？	支气管肺炎[小叶性肺炎]	1
纵膈双侧锁骨下腹腔及腹膜后淋巴结多发转	腹膜后淋巴结继发恶性肿瘤	1
胸101112椎骨质破坏待查伴不全瘫	骨质破坏	1
膀胱微乳头型尿路上皮癌	乳头状尿路上皮癌	1
表皮下水疱	身体浅表水疱	1
右眼视障待查缺血	眼动脉缺血	1
宫颈鳞癌ⅢB期放化疗后	鳞状细胞癌	1
(GMXS)慢性肾脏病，ckd5期	"""慢性肾脏病,5期"""	1
"""食管胃交界腺癌放化疗,血小板降低,白细胞降低,化疗,HER2(1+),PDL-1(强+约10%），EGFR(3+),MSS。"""	腺癌	1
左侧泌尿系结石碎石后，腰疼待查;	泌尿系结石	1
慢性浅表性胃炎并糜烂	糜烂性胃炎	1
双侧听力重度损害	听功能障碍	1
原发不孕单角子宫	单角子宫	1
右上肺小细胞肺癌脑、骨转移 广泛期	右肺上叶恶性肿瘤	1
右乳浸润性导管癌ⅡB期(pT2N1M0)改良根治术	乳腺恶性肿瘤	1
右肺中分化鳞癌术后 右肺转移？	转移性鳞状细胞癌	1
摔倒于乱石堆上致鼻部上唇软组织不完全撕脱	跌倒	1
胃角早期胃癌	胃恶性肿瘤	1
手术后状态(右颞顶部螺旋腺瘤切除术后)	其他特指的手术后状态	1
乙状结肠癌术后，，淋巴结转移，，呕吐，化疗肠镜检查	淋巴结继发恶性肿瘤	1
右足拇趾甲下黑色素	色素沉着其他特指的疾患	1
小脑蚓部髓母细胞瘤术后	脑术后	1
左乳浸润性导管癌 pT2N2M0 III期	淋巴结继发恶性肿瘤	1
肿瘤(?)	性质未特指的肿瘤	1
肝功受损特纳综合症	肝功能异常	1
右上肺周围型低分化腺癌Ⅳ期	右肺上叶恶性肿瘤	1
鼻部面部多处抓伤	面部开放性损伤	1
颈部前胸部猫抓伤	颈部开放性损伤	1
右肺腺癌，骨转移，化疗，骨破坏	骨继发恶性肿瘤	1
痹症腰腿痛手麻木感冒前列腺肥大	前列腺增生	1
右颌下静脉畸形	血管畸形	1
左侧后腹膜考虑Castleman病	Castleman病	1
上肢动静脉瘘	动静脉瘘	1
"""左乳肿物,乳腺癌"""	乳腺恶性肿瘤	1
左肘疤痕挛缩伴功能受限	瘢痕挛缩	1
右肾盂及输尿管扩张积水	输尿管积水	1
乙状结肠粘液腺癌伴梗阻、肝转移 pT4N0M1 IVa期	转移性粘液腺癌	1
甲状腺乳头状微小癌术后	甲状腺恶性肿瘤	1
卵巢交界瘤术后复发	卵巢交界性肿瘤	1
子宫内膜癌内分泌治疗后	癌	1
腰僵三年强脊炎	强直性脊柱炎	1
宫颈非角化型鳞状细胞癌	子宫颈恶性肿瘤	1
眼裂小待查	睑裂狭小	1
左结节性甲状腺肿 右甲状腺癌	结节性甲状腺肿	1
左眼视网膜毛细血管前小动脉阻塞	其他视网膜动脉阻塞	1
右肾母细胞瘤化疗后	肾母细胞瘤	1
精神发育不良	精神发育迟滞	1
左颈部腮裂囊肿改变	鳃裂囊肿	1
处女膜破裂出血	出血	1
舌下神经瘤	神经瘤	1
原发性中枢神经系统淋巴瘤放化疗后	化学治疗	1
胸4脊髓肿瘤放疗后	胸髓恶性肿瘤	1
胃底-贲门浸润性病变恶性病变未排除	胃底及贲门恶性肿瘤	1
停经宫内囊样结构待查	停经	1
右肺上叶支气管新生物性质待查炎性病灶	支气管炎	1
球菌性龈口炎	口炎	1
停经202周B超提示胎儿右侧胸腔异常回声	妊娠状态	1
左输尿管中段结石伴左肾积水感染	输尿管结石	1
冠心病高血压贫血高脂血症胃炎脑梗塞便秘脂肪肝心律失常上呼吸道感染	高血压	1
绝经后双乳增生	绝经期	1
鼻咽右侧壁未分化型非角化性癌	鼻咽侧壁恶性肿瘤	1
上下前牙唇倾牙列拥挤正畸牙拔除术	牙齿拥挤	1
右眼人工晶体眼；右眼角膜白斑	人工晶体植入状态	1
腰椎椎体内异常密度影原因	其他特指身体结构诊断性影像检查的异常所见	1
T细胞淋巴组织增殖性疾病1级增生性	淋巴细胞增殖性疾病	1
右乳伤口愈合不良	乳房开放性损伤	1
陈旧性会阴3度撕裂阴道前后壁膨出2度	陈旧性会阴裂伤	1
"""直肠癌术后,腰痛,失眠,高血压,冠状动脉性心脏病"""	高血压	1
左侧髂窝囊性占位	骨盆部囊肿	1
"""食管癌抗过敏,胃镜检查预防出血,抗过敏化疗肝损伤,化疗预处理,水肿利尿,化疗呕吐,反流性食道炎伴溃疡"""	食管恶性肿瘤	1
不完全右束支阻滞并左前分支阻滞	左前分支传导阻滞	1
大疱性表皮松解萎缩坏死型药疹	莱尔综合征[lyell综合征]	1
胃窦管状腺癌根治术后(pT4N	胃术后	1
"""非霍奇金淋巴瘤,上腔静脉压迫综合征,化疗期间,肝功能损害,白细胞减少,静脉血栓形成,上呼吸道感染，咳嗽"""	静脉血栓形成	1
活检病理横结肠管状腺瘤I级	管状腺瘤	1
颈部刀刺伤	颈部开放性损伤	1
妊娠瘙痒闰（妊娠合并肝内胆汁淤积症）	妊娠期肝内胆汁淤积症	1
降结肠低级别管状腺瘤	降结肠良性肿瘤	1
慢性乙肝病毒性肝炎（活动期）	慢性乙型病毒性肝炎	1
乏力，肝异常回声区	乏力	1
房间隔膨出卵园孔未闭	卵圆孔未闭	1
急性轻型胆源性胰腺炎	胆源性胰腺炎	1
咽喉炎，感冒;右侧肺炎，糖尿病	糖尿病	1
1肺癌骨转移；2截瘫	肺恶性肿瘤	1
左手多处皮肤划伤	多处皮肤浅表损伤	1
文身	纹身	1
双侧卵巢中低分化腺癌IIb2期	腺癌	1
右肺小细胞癌Ⅳ期	右肺恶性肿瘤	1
颈内颅内段动脉血管多发狭窄并斑块形成	颈内动脉斑块	1
右侧睾丸未降？	睾丸未降	1
左肺肺炎	肺炎	1
喉癌治疗后的随诊检查	恶性肿瘤治疗后的随诊检查	1
贲门浅表溃疡型低分化腺癌	贲门恶性肿瘤	1
急性广泛前壁ST段抬高型心肌梗	急性ST段抬高型心肌梗死	1
非酒精性单纯性脂肪性肝病	脂肪肝	1
双侧乳糜血尿	乳糜尿	1
面部粟粒疹尿布疹	粟疹	1
唇部过敏	唇炎	1
右肺腺癌 cT4N3M1c IV期免疫+靶向治疗	淋巴结继发恶性肿瘤	1
双卵巢白体右输卵管慢性炎伴管腔扩	输卵管狭窄	1
维生素A缺乏干眼症	维生素A缺乏干眼症	1
双侧腓胫动脉不全闭塞	胫动脉闭塞	1
左手麻木伴右腿无力待查	肌无力	1
右侧第45前肋及第6后肋骨质破坏性质待查	骨质破坏	1
慢性胆囊结石胆囊炎	胆囊结石伴慢性胆囊炎	1
"""食管胃交界腺癌放化疗,血小板降低,白细胞降低,化疗,HER2(1+),PDL-1(强+约10%），EGFR(3+),MSS。"""	化学治疗	1
1.左内外踝骨折	内踝骨折	1
右肺癌靶向治疗	右肺恶性肿瘤	1
右侧腹股沟疝成形术后	单侧腹股沟疝	1
先天性喉哮鸣	先天性喉喘鸣	1
肝癌冷冻术后/乙肝肝硬化	肝恶性肿瘤	1
